atc_level_01_code,atc_level_01_name,atc_level_02_code,atc_level_02_name,atc_level_03_code,atc_level_03_name,atc_level_04_code,atc_level_04_name,atc_level_04_note,atc_level_05_code,atc_level_05_name,DDD_O,DDD_P,DDD_R,DDD_SL,DDD_TD,note,unit_O,unit_P,unit_R,unit_SL,unit_TD
A,ALIMENTARY TRACT AND METABOLISM,A11,VITAMINS,A11H,OTHER PLAIN VITAMIN PREPARATIONS,A11HA,Other plain vitamin preparations,"DDDs are established only for tocopherol, pyridoxine and nicotinamide, and refer to assumed daily requirement in vitamin deficiency.",A11HA04,riboflavin (vit B2),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A11,VITAMINS,A11H,OTHER PLAIN VITAMIN PREPARATIONS,A11HA,Other plain vitamin preparations,"DDDs are established only for tocopherol, pyridoxine and nicotinamide, and refer to assumed daily requirement in vitamin deficiency.",A11HA05,biotin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A11,VITAMINS,A11H,OTHER PLAIN VITAMIN PREPARATIONS,A11HA,Other plain vitamin preparations,"DDDs are established only for tocopherol, pyridoxine and nicotinamide, and refer to assumed daily requirement in vitamin deficiency.",A11HA06,pyridoxal phosphate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A11,VITAMINS,A11H,OTHER PLAIN VITAMIN PREPARATIONS,A11HA,Other plain vitamin preparations,"DDDs are established only for tocopherol, pyridoxine and nicotinamide, and refer to assumed daily requirement in vitamin deficiency.",A11HA07,inositol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A11,VITAMINS,A11H,OTHER PLAIN VITAMIN PREPARATIONS,A11HA,Other plain vitamin preparations,"DDDs are established only for tocopherol, pyridoxine and nicotinamide, and refer to assumed daily requirement in vitamin deficiency.",A11HA08,tocofersolan,0.2,NA,NA,NA,NA,Expressed as tocopherol,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A11,VITAMINS,A11H,OTHER PLAIN VITAMIN PREPARATIONS,A11HA,Other plain vitamin preparations,"DDDs are established only for tocopherol, pyridoxine and nicotinamide, and refer to assumed daily requirement in vitamin deficiency.",A11HA30,dexpanthenol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A11,VITAMINS,A11H,OTHER PLAIN VITAMIN PREPARATIONS,A11HA,Other plain vitamin preparations,"DDDs are established only for tocopherol, pyridoxine and nicotinamide, and refer to assumed daily requirement in vitamin deficiency.",A11HA31,calcium pantothenate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A11,VITAMINS,A11H,OTHER PLAIN VITAMIN PREPARATIONS,A11HA,Other plain vitamin preparations,"DDDs are established only for tocopherol, pyridoxine and nicotinamide, and refer to assumed daily requirement in vitamin deficiency.",A11HA32,pantethine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A11,VITAMINS,A11J,"OTHER VITAMIN PRODUCTS, COMBINATIONS",A11JA,Combinations of vitamins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A11,VITAMINS,A11J,"OTHER VITAMIN PRODUCTS, COMBINATIONS",A11JB,Vitamins with minerals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A11,VITAMINS,A11J,"OTHER VITAMIN PRODUCTS, COMBINATIONS",A11JC,"Vitamins, other combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12A,CALCIUM,A12AA,Calcium,The DDDs are based on treatment of calcium deficiency and osteoporosis.,A12AA01,calcium phosphate,2,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12A,CALCIUM,A12AA,Calcium,The DDDs are based on treatment of calcium deficiency and osteoporosis.,A12AA02,calcium glubionate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12A,CALCIUM,A12AA,Calcium,The DDDs are based on treatment of calcium deficiency and osteoporosis.,A12AA03,calcium gluconate,3,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12A,CALCIUM,A12AA,Calcium,The DDDs are based on treatment of calcium deficiency and osteoporosis.,A12AA04,calcium carbonate,3,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12A,CALCIUM,A12AA,Calcium,The DDDs are based on treatment of calcium deficiency and osteoporosis.,A12AA05,calcium lactate,2,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12A,CALCIUM,A12AA,Calcium,The DDDs are based on treatment of calcium deficiency and osteoporosis.,A12AA06,calcium lactate gluconate,3,NA,NA,NA,NA,equivalent to 0.5 g Ca2+,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12A,CALCIUM,A12AA,Calcium,The DDDs are based on treatment of calcium deficiency and osteoporosis.,A12AA07,calcium chloride,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12A,CALCIUM,A12AA,Calcium,The DDDs are based on treatment of calcium deficiency and osteoporosis.,A12AA08,calcium glycerylphosphate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12A,CALCIUM,A12AA,Calcium,The DDDs are based on treatment of calcium deficiency and osteoporosis.,A12AA09,calcium citrate lysine complex,0.5,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12A,CALCIUM,A12AA,Calcium,The DDDs are based on treatment of calcium deficiency and osteoporosis.,A12AA10,calcium glucoheptonate,3,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12A,CALCIUM,A12AA,Calcium,The DDDs are based on treatment of calcium deficiency and osteoporosis.,A12AA11,calcium pangamate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12A,CALCIUM,A12AA,Calcium,The DDDs are based on treatment of calcium deficiency and osteoporosis.,A12AA13,calcium citrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12A,CALCIUM,A12AA,Calcium,The DDDs are based on treatment of calcium deficiency and osteoporosis.,A12AA20,calcium (different salts in combination),0.5,NA,NA,NA,NA,Ca2+,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12A,CALCIUM,A12AA,Calcium,The DDDs are based on treatment of calcium deficiency and osteoporosis.,A12AA30,calcium laevulate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12A,CALCIUM,A12AX,"Calcium, combinations with vitamin D and/or other drugs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12B,POTASSIUM,A12BA,Potassium,The DDDs are based on treatment of potassium deficiency and correspond to a potassium content of about 40 mmol potassium.,A12BA01,potassium chloride,3,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12B,POTASSIUM,A12BA,Potassium,The DDDs are based on treatment of potassium deficiency and correspond to a potassium content of about 40 mmol potassium.,A12BA02,potassium citrate,4,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12B,POTASSIUM,A12BA,Potassium,The DDDs are based on treatment of potassium deficiency and correspond to a potassium content of about 40 mmol potassium.,A12BA03,potassium hydrogentartrate,7.5,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12B,POTASSIUM,A12BA,Potassium,The DDDs are based on treatment of potassium deficiency and correspond to a potassium content of about 40 mmol potassium.,A12BA04,potassium hydrogencarbonate,4,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12B,POTASSIUM,A12BA,Potassium,The DDDs are based on treatment of potassium deficiency and correspond to a potassium content of about 40 mmol potassium.,A12BA05,potassium gluconate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12B,POTASSIUM,A12BA,Potassium,The DDDs are based on treatment of potassium deficiency and correspond to a potassium content of about 40 mmol potassium.,A12BA30,potassium (different salts in combination),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12B,POTASSIUM,A12BA,Potassium,The DDDs are based on treatment of potassium deficiency and correspond to a potassium content of about 40 mmol potassium.,A12BA51,"potassium chloride, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12C,OTHER MINERAL SUPPLEMENTS,A12CA,Sodium,The DDD has been set to 1 g NaCl.,A12CA01,sodium chloride,1,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12C,OTHER MINERAL SUPPLEMENTS,A12CA,Sodium,The DDD has been set to 1 g NaCl.,A12CA02,sodium sulfate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12C,OTHER MINERAL SUPPLEMENTS,A12CB,Zinc,The DDD is based on treatment of zinc deficiency.,A12CB01,zinc sulfate,0.6,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12C,OTHER MINERAL SUPPLEMENTS,A12CB,Zinc,The DDD is based on treatment of zinc deficiency.,A12CB02,zinc gluconate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12C,OTHER MINERAL SUPPLEMENTS,A12CB,Zinc,The DDD is based on treatment of zinc deficiency.,A12CB03,zinc protein complex,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12C,OTHER MINERAL SUPPLEMENTS,A12CC,Magnesium,The DDDs for the various magnesium salts are equivalent to an assumed daily requirement of 300 mg magnesium (oral dose).  -,A12CC01,magnesium chloride,2.5,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12C,OTHER MINERAL SUPPLEMENTS,A12CC,Magnesium,The DDDs for the various magnesium salts are equivalent to an assumed daily requirement of 300 mg magnesium (oral dose).  -,A12CC02,magnesium sulfate,3,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12C,OTHER MINERAL SUPPLEMENTS,A12CC,Magnesium,The DDDs for the various magnesium salts are equivalent to an assumed daily requirement of 300 mg magnesium (oral dose).  -,A12CC03,magnesium gluconate,5,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12C,OTHER MINERAL SUPPLEMENTS,A12CC,Magnesium,The DDDs for the various magnesium salts are equivalent to an assumed daily requirement of 300 mg magnesium (oral dose).  -,A12CC04,magnesium citrate,2,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12C,OTHER MINERAL SUPPLEMENTS,A12CC,Magnesium,The DDDs for the various magnesium salts are equivalent to an assumed daily requirement of 300 mg magnesium (oral dose).  -,A12CC05,magnesium aspartate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12C,OTHER MINERAL SUPPLEMENTS,A12CC,Magnesium,The DDDs for the various magnesium salts are equivalent to an assumed daily requirement of 300 mg magnesium (oral dose).  -,A12CC06,magnesium lactate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12C,OTHER MINERAL SUPPLEMENTS,A12CC,Magnesium,The DDDs for the various magnesium salts are equivalent to an assumed daily requirement of 300 mg magnesium (oral dose).  -,A12CC07,magnesium levulinate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12C,OTHER MINERAL SUPPLEMENTS,A12CC,Magnesium,The DDDs for the various magnesium salts are equivalent to an assumed daily requirement of 300 mg magnesium (oral dose).  -,A12CC08,magnesium pidolate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12C,OTHER MINERAL SUPPLEMENTS,A12CC,Magnesium,The DDDs for the various magnesium salts are equivalent to an assumed daily requirement of 300 mg magnesium (oral dose).  -,A12CC09,magnesium orotate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12C,OTHER MINERAL SUPPLEMENTS,A12CC,Magnesium,The DDDs for the various magnesium salts are equivalent to an assumed daily requirement of 300 mg magnesium (oral dose).  -,A12CC10,magnesium oxide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12C,OTHER MINERAL SUPPLEMENTS,A12CC,Magnesium,The DDDs for the various magnesium salts are equivalent to an assumed daily requirement of 300 mg magnesium (oral dose).  -,A12CC30,magnesium (different salts in combination),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12C,OTHER MINERAL SUPPLEMENTS,A12CD,Fluoride,The DDD is based on treatment of osteoporosis.,A12CD01,sodium fluoride,88,NA,NA,NA,NA,40 mg fluoride,mg,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12C,OTHER MINERAL SUPPLEMENTS,A12CD,Fluoride,The DDD is based on treatment of osteoporosis.,A12CD02,sodium monofluorophosphate,0.152,NA,NA,NA,NA,20 mg fluoride,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12C,OTHER MINERAL SUPPLEMENTS,A12CD,Fluoride,The DDD is based on treatment of osteoporosis.,A12CD51,"fluoride, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12C,OTHER MINERAL SUPPLEMENTS,A12CE,Selenium,The DDDs are based on treatment of selenium deficiency and is expressed as amount of selenium (Se).,A12CE01,sodium selenate,0.2,NA,NA,NA,NA,Se,mg,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12C,OTHER MINERAL SUPPLEMENTS,A12CE,Selenium,The DDDs are based on treatment of selenium deficiency and is expressed as amount of selenium (Se).,A12CE02,sodium selenite,0.2,NA,NA,NA,NA,Se,mg,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A12,MINERAL SUPPLEMENTS,A12C,OTHER MINERAL SUPPLEMENTS,A12CX,Other mineral products,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A13,TONICS,A13A,TONICS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A14,ANABOLIC AGENTS FOR SYSTEMIC USE,A14A,ANABOLIC STEROIDS,A14AA,Androstan derivatives,The DDDs are based on e.g. treatment of anemia.,A14AA01,androstanolone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A14,ANABOLIC AGENTS FOR SYSTEMIC USE,A14A,ANABOLIC STEROIDS,A14AA,Androstan derivatives,The DDDs are based on e.g. treatment of anemia.,A14AA02,stanozolol,5,3.5,NA,NA,NA,NA,mg,mg,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A14,ANABOLIC AGENTS FOR SYSTEMIC USE,A14A,ANABOLIC STEROIDS,A14AA,Androstan derivatives,The DDDs are based on e.g. treatment of anemia.,A14AA03,metandienone,5,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A14,ANABOLIC AGENTS FOR SYSTEMIC USE,A14A,ANABOLIC STEROIDS,A14AA,Androstan derivatives,The DDDs are based on e.g. treatment of anemia.,A14AA04,metenolone,10,7,NA,NA,NA,NA,mg,mg,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A14,ANABOLIC AGENTS FOR SYSTEMIC USE,A14A,ANABOLIC STEROIDS,A14AA,Androstan derivatives,The DDDs are based on e.g. treatment of anemia.,A14AA05,oxymetholone,0.25,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A14,ANABOLIC AGENTS FOR SYSTEMIC USE,A14A,ANABOLIC STEROIDS,A14AA,Androstan derivatives,The DDDs are based on e.g. treatment of anemia.,A14AA06,quinbolone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A14,ANABOLIC AGENTS FOR SYSTEMIC USE,A14A,ANABOLIC STEROIDS,A14AA,Androstan derivatives,The DDDs are based on e.g. treatment of anemia.,A14AA07,prasterone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A14,ANABOLIC AGENTS FOR SYSTEMIC USE,A14A,ANABOLIC STEROIDS,A14AA,Androstan derivatives,The DDDs are based on e.g. treatment of anemia.,A14AA08,oxandrolone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A14,ANABOLIC AGENTS FOR SYSTEMIC USE,A14A,ANABOLIC STEROIDS,A14AA,Androstan derivatives,The DDDs are based on e.g. treatment of anemia.,A14AA09,norethandrolone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A14,ANABOLIC AGENTS FOR SYSTEMIC USE,A14A,ANABOLIC STEROIDS,A14AB,Estren derivatives,The DDDs are based on e.g. treatment of anemia.,A14AB01,nandrolone,NA,2,NA,NA,NA,NA,NA,mg,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A14,ANABOLIC AGENTS FOR SYSTEMIC USE,A14A,ANABOLIC STEROIDS,A14AB,Estren derivatives,The DDDs are based on e.g. treatment of anemia.,A14AB02,ethylestrenol,2,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A14,ANABOLIC AGENTS FOR SYSTEMIC USE,A14A,ANABOLIC STEROIDS,A14AB,Estren derivatives,The DDDs are based on e.g. treatment of anemia.,A14AB03,oxabolone cipionate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A14,ANABOLIC AGENTS FOR SYSTEMIC USE,A14B,OTHER ANABOLIC AGENTS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A16,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16AA,Amino acids and derivatives,The DDD of levocarnitine is based on treatment of primary carnitine deficiency.,A16AA01,levocarnitine,2,2,NA,NA,NA,NA,g,g,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A16,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16AA,Amino acids and derivatives,The DDD of levocarnitine is based on treatment of primary carnitine deficiency.,A16AA02,ademetionine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A16,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16AA,Amino acids and derivatives,The DDD of levocarnitine is based on treatment of primary carnitine deficiency.,A16AA03,glutamine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A16,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16AA,Amino acids and derivatives,The DDD of levocarnitine is based on treatment of primary carnitine deficiency.,A16AA04,mercaptamine,2,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A16,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16AA,Amino acids and derivatives,The DDD of levocarnitine is based on treatment of primary carnitine deficiency.,A16AA05,carglumic acid,0.2,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A16,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16AA,Amino acids and derivatives,The DDD of levocarnitine is based on treatment of primary carnitine deficiency.,A16AA06,betaine,6,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A16,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16AA,Amino acids and derivatives,The DDD of levocarnitine is based on treatment of primary carnitine deficiency.,A16AA07,metreleptin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A16,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16AB,Enzymes,NA,A16AB01,alglucerase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A16,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16AB,Enzymes,NA,A16AB02,imiglucerase,NA,300,NA,NA,NA,NA,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A16,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16AB,Enzymes,NA,A16AB03,agalsidase alfa,NA,1,NA,NA,NA,NA,NA,mg,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A16,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16AB,Enzymes,NA,A16AB04,agalsidase beta,NA,5,NA,NA,NA,NA,NA,mg,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A16,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16AB,Enzymes,NA,A16AB05,laronidase,NA,1,NA,NA,NA,NA,NA,TU,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A16,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16AB,Enzymes,NA,A16AB06,sacrosidase,68,NA,NA,NA,NA,NA,TU,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A16,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16AB,Enzymes,NA,A16AB07,alglucosidase alfa,NA,0.1,NA,NA,NA,NA,NA,g,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A16,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16AB,Enzymes,NA,A16AB08,galsulfase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A16,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16AB,Enzymes,NA,A16AB09,idursulfase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A16,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16AB,Enzymes,NA,A16AB10,velaglucerase alfa,NA,300,NA,NA,NA,NA,NA,U,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A16,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16AB,Enzymes,NA,A16AB11,taliglucerase alfa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A16,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16AB,Enzymes,NA,A16AB12,elosulfase alfa,NA,20,NA,NA,NA,NA,NA,mg,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A16,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16AB,Enzymes,NA,A16AB13,asfotase alfa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
