atc_level_01_code,atc_level_01_name,atc_level_02_code,atc_level_02_name,atc_level_03_code,atc_level_03_name,atc_level_04_code,atc_level_04_name,atc_level_04_note,atc_level_05_code,atc_level_05_name,atc_level_05_note,DDD_implant,DDD_intravesical,DDD_N,DDD_O,DDD_P,unit_implant,unit_intravesical,unit_N,unit_O,unit_P
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AA,Selective immunosuppressants,The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDD for abatacept is based on the treatment of rheumatoid arthritis.The DDD for cladribine is based on the average calculated daily dose in the first two years (year 1 and 2) when all patients receive medication.,L04AA06,mycophenolic acid,as mycophenolate mofetil,NA,NA,NA,2,2,NA,NA,NA,g,g
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AA,Selective immunosuppressants,The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDD for abatacept is based on the treatment of rheumatoid arthritis.The DDD for cladribine is based on the average calculated daily dose in the first two years (year 1 and 2) when all patients receive medication.,L04AA15,alefacept,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AA,Selective immunosuppressants,The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDD for abatacept is based on the treatment of rheumatoid arthritis.The DDD for cladribine is based on the average calculated daily dose in the first two years (year 1 and 2) when all patients receive medication.,L04AA19,gusperimus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AA,Selective immunosuppressants,The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDD for abatacept is based on the treatment of rheumatoid arthritis.The DDD for cladribine is based on the average calculated daily dose in the first two years (year 1 and 2) when all patients receive medication.,L04AA22,abetimus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AA,Selective immunosuppressants,The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDD for abatacept is based on the treatment of rheumatoid arthritis.The DDD for cladribine is based on the average calculated daily dose in the first two years (year 1 and 2) when all patients receive medication.,L04AA24,abatacept,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AA,Selective immunosuppressants,The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDD for abatacept is based on the treatment of rheumatoid arthritis.The DDD for cladribine is based on the average calculated daily dose in the first two years (year 1 and 2) when all patients receive medication.,L04AA28,belatacept,NA,NA,NA,NA,NA,12.5,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AA,Selective immunosuppressants,The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDD for abatacept is based on the treatment of rheumatoid arthritis.The DDD for cladribine is based on the average calculated daily dose in the first two years (year 1 and 2) when all patients receive medication.,L04AA32,apremilast,NA,NA,NA,NA,60,NA,NA,NA,NA,mg,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AA,Selective immunosuppressants,The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDD for abatacept is based on the treatment of rheumatoid arthritis.The DDD for cladribine is based on the average calculated daily dose in the first two years (year 1 and 2) when all patients receive medication.,L04AA40,cladribine,NA,NA,NA,NA,0.34,NA,NA,NA,NA,mg,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AA,Selective immunosuppressants,The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDD for abatacept is based on the treatment of rheumatoid arthritis.The DDD for cladribine is based on the average calculated daily dose in the first two years (year 1 and 2) when all patients receive medication.,L04AA41,imlifidase,course dose,NA,NA,NA,NA,17.5,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AA,Selective immunosuppressants,The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDD for abatacept is based on the treatment of rheumatoid arthritis.The DDD for cladribine is based on the average calculated daily dose in the first two years (year 1 and 2) when all patients receive medication.,L04AA48,belumosudil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AA,Selective immunosuppressants,The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDD for abatacept is based on the treatment of rheumatoid arthritis.The DDD for cladribine is based on the average calculated daily dose in the first two years (year 1 and 2) when all patients receive medication.,L04AA58,efgartigimod alfa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AB,Tumor necrosis factor alpha (TNF-α) inhibitors,"The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDDs for etanercept, infliximab and adalimumab are based on the treatment of rheumatoid arthritis.The DDD for cerolizumab pegol is based on the treatment of Crohns Disease.",L04AB01,etanercept,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AB,Tumor necrosis factor alpha (TNF-α) inhibitors,"The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDDs for etanercept, infliximab and adalimumab are based on the treatment of rheumatoid arthritis.The DDD for cerolizumab pegol is based on the treatment of Crohns Disease.",L04AB02,infliximab,NA,NA,NA,NA,NA,3.75,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AB,Tumor necrosis factor alpha (TNF-α) inhibitors,"The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDDs for etanercept, infliximab and adalimumab are based on the treatment of rheumatoid arthritis.The DDD for cerolizumab pegol is based on the treatment of Crohns Disease.",L04AB03,afelimomab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AB,Tumor necrosis factor alpha (TNF-α) inhibitors,"The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDDs for etanercept, infliximab and adalimumab are based on the treatment of rheumatoid arthritis.The DDD for cerolizumab pegol is based on the treatment of Crohns Disease.",L04AB04,adalimumab,NA,NA,NA,NA,NA,2.9,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AB,Tumor necrosis factor alpha (TNF-α) inhibitors,"The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDDs for etanercept, infliximab and adalimumab are based on the treatment of rheumatoid arthritis.The DDD for cerolizumab pegol is based on the treatment of Crohns Disease.",L04AB05,certolizumab pegol,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AB,Tumor necrosis factor alpha (TNF-α) inhibitors,"The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDDs for etanercept, infliximab and adalimumab are based on the treatment of rheumatoid arthritis.The DDD for cerolizumab pegol is based on the treatment of Crohns Disease.",L04AB06,golimumab,NA,NA,NA,NA,NA,1.66,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AB,Tumor necrosis factor alpha (TNF-α) inhibitors,"The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDDs for etanercept, infliximab and adalimumab are based on the treatment of rheumatoid arthritis.The DDD for cerolizumab pegol is based on the treatment of Crohns Disease.",L04AB07,opinercept,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AC,Interleukin inhibitors,"The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDDs for anakinra and tocilizumab are based on the treatment of rheumatoid arthritis.The DDD for daclizumab is based on the treatment of multiple sclerosis.The DDDs for ustekinumab, ixekizumab, brodalumab, and risankizumab are based on the treatment of psoriasis.",L04AC01,daclizumab,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AC,Interleukin inhibitors,"The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDDs for anakinra and tocilizumab are based on the treatment of rheumatoid arthritis.The DDD for daclizumab is based on the treatment of multiple sclerosis.The DDDs for ustekinumab, ixekizumab, brodalumab, and risankizumab are based on the treatment of psoriasis.",L04AC02,basiliximab,course dose,NA,NA,NA,NA,40,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AC,Interleukin inhibitors,"The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDDs for anakinra and tocilizumab are based on the treatment of rheumatoid arthritis.The DDD for daclizumab is based on the treatment of multiple sclerosis.The DDDs for ustekinumab, ixekizumab, brodalumab, and risankizumab are based on the treatment of psoriasis.",L04AC03,anakinra,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,g
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AC,Interleukin inhibitors,"The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDDs for anakinra and tocilizumab are based on the treatment of rheumatoid arthritis.The DDD for daclizumab is based on the treatment of multiple sclerosis.The DDDs for ustekinumab, ixekizumab, brodalumab, and risankizumab are based on the treatment of psoriasis.",L04AC04,rilonacept,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AC,Interleukin inhibitors,"The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDDs for anakinra and tocilizumab are based on the treatment of rheumatoid arthritis.The DDD for daclizumab is based on the treatment of multiple sclerosis.The DDDs for ustekinumab, ixekizumab, brodalumab, and risankizumab are based on the treatment of psoriasis.",L04AC05,ustekinumab,NA,NA,NA,NA,NA,0.54,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AC,Interleukin inhibitors,"The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDDs for anakinra and tocilizumab are based on the treatment of rheumatoid arthritis.The DDD for daclizumab is based on the treatment of multiple sclerosis.The DDDs for ustekinumab, ixekizumab, brodalumab, and risankizumab are based on the treatment of psoriasis.",L04AC07,tocilizumab,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AC,Interleukin inhibitors,"The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDDs for anakinra and tocilizumab are based on the treatment of rheumatoid arthritis.The DDD for daclizumab is based on the treatment of multiple sclerosis.The DDDs for ustekinumab, ixekizumab, brodalumab, and risankizumab are based on the treatment of psoriasis.",L04AC08,canakinumab,NA,NA,NA,NA,NA,2.7,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AC,Interleukin inhibitors,"The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDDs for anakinra and tocilizumab are based on the treatment of rheumatoid arthritis.The DDD for daclizumab is based on the treatment of multiple sclerosis.The DDDs for ustekinumab, ixekizumab, brodalumab, and risankizumab are based on the treatment of psoriasis.",L04AC09,briakinumab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AC,Interleukin inhibitors,"The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDDs for anakinra and tocilizumab are based on the treatment of rheumatoid arthritis.The DDD for daclizumab is based on the treatment of multiple sclerosis.The DDDs for ustekinumab, ixekizumab, brodalumab, and risankizumab are based on the treatment of psoriasis.",L04AC10,secukinumab,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AC,Interleukin inhibitors,"The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDDs for anakinra and tocilizumab are based on the treatment of rheumatoid arthritis.The DDD for daclizumab is based on the treatment of multiple sclerosis.The DDDs for ustekinumab, ixekizumab, brodalumab, and risankizumab are based on the treatment of psoriasis.",L04AC11,siltuximab,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AC,Interleukin inhibitors,"The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDDs for anakinra and tocilizumab are based on the treatment of rheumatoid arthritis.The DDD for daclizumab is based on the treatment of multiple sclerosis.The DDDs for ustekinumab, ixekizumab, brodalumab, and risankizumab are based on the treatment of psoriasis.",L04AC12,brodalumab,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AC,Interleukin inhibitors,"The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDDs for anakinra and tocilizumab are based on the treatment of rheumatoid arthritis.The DDD for daclizumab is based on the treatment of multiple sclerosis.The DDDs for ustekinumab, ixekizumab, brodalumab, and risankizumab are based on the treatment of psoriasis.",L04AC13,ixekizumab,NA,NA,NA,NA,NA,2.9,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AC,Interleukin inhibitors,"The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDDs for anakinra and tocilizumab are based on the treatment of rheumatoid arthritis.The DDD for daclizumab is based on the treatment of multiple sclerosis.The DDDs for ustekinumab, ixekizumab, brodalumab, and risankizumab are based on the treatment of psoriasis.",L04AC14,sarilumab,NA,NA,NA,NA,NA,14.3,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AC,Interleukin inhibitors,"The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDDs for anakinra and tocilizumab are based on the treatment of rheumatoid arthritis.The DDD for daclizumab is based on the treatment of multiple sclerosis.The DDDs for ustekinumab, ixekizumab, brodalumab, and risankizumab are based on the treatment of psoriasis.",L04AC15,sirukumab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AC,Interleukin inhibitors,"The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDDs for anakinra and tocilizumab are based on the treatment of rheumatoid arthritis.The DDD for daclizumab is based on the treatment of multiple sclerosis.The DDDs for ustekinumab, ixekizumab, brodalumab, and risankizumab are based on the treatment of psoriasis.",L04AC16,guselkumab,NA,NA,NA,NA,NA,1.79,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AC,Interleukin inhibitors,"The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDDs for anakinra and tocilizumab are based on the treatment of rheumatoid arthritis.The DDD for daclizumab is based on the treatment of multiple sclerosis.The DDDs for ustekinumab, ixekizumab, brodalumab, and risankizumab are based on the treatment of psoriasis.",L04AC17,tildrakizumab,NA,NA,NA,NA,NA,1.11,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AC,Interleukin inhibitors,"The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDDs for anakinra and tocilizumab are based on the treatment of rheumatoid arthritis.The DDD for daclizumab is based on the treatment of multiple sclerosis.The DDDs for ustekinumab, ixekizumab, brodalumab, and risankizumab are based on the treatment of psoriasis.",L04AC18,risankizumab,NA,NA,NA,NA,NA,1.67,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AC,Interleukin inhibitors,"The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDDs for anakinra and tocilizumab are based on the treatment of rheumatoid arthritis.The DDD for daclizumab is based on the treatment of multiple sclerosis.The DDDs for ustekinumab, ixekizumab, brodalumab, and risankizumab are based on the treatment of psoriasis.",L04AC19,satralizumab,NA,NA,NA,NA,NA,4.3,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AC,Interleukin inhibitors,"The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDDs for anakinra and tocilizumab are based on the treatment of rheumatoid arthritis.The DDD for daclizumab is based on the treatment of multiple sclerosis.The DDDs for ustekinumab, ixekizumab, brodalumab, and risankizumab are based on the treatment of psoriasis.",L04AC20,netakimab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AC,Interleukin inhibitors,"The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDDs for anakinra and tocilizumab are based on the treatment of rheumatoid arthritis.The DDD for daclizumab is based on the treatment of multiple sclerosis.The DDDs for ustekinumab, ixekizumab, brodalumab, and risankizumab are based on the treatment of psoriasis.",L04AC21,bimekizumab,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AC,Interleukin inhibitors,"The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDDs for anakinra and tocilizumab are based on the treatment of rheumatoid arthritis.The DDD for daclizumab is based on the treatment of multiple sclerosis.The DDDs for ustekinumab, ixekizumab, brodalumab, and risankizumab are based on the treatment of psoriasis.",L04AC22,spesolimab,course dose,NA,NA,NA,NA,0.9,NA,NA,NA,NA,g
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AC,Interleukin inhibitors,"The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDDs for anakinra and tocilizumab are based on the treatment of rheumatoid arthritis.The DDD for daclizumab is based on the treatment of multiple sclerosis.The DDDs for ustekinumab, ixekizumab, brodalumab, and risankizumab are based on the treatment of psoriasis.",L04AC23,olokizumab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
