atc_level_01_code,atc_level_01_name,atc_level_02_code,atc_level_02_name,atc_level_03_code,atc_level_03_name,atc_level_04_code,atc_level_04_name,atc_level_04_note,atc_level_05_code,atc_level_05_name,atc_level_05_note,DDD_chewing_gum,DDD_implant,DDD_inhale,DDD_inhaleaerosol,DDD_inhalepowder,DDD_N,DDD_O,DDD_P,DDD_R,DDD_SL,DDD_TD,unit_chewing_gum,unit_implant,unit_inhale,unit_inhaleaerosol,unit_inhalepowder,unit_N,unit_O,unit_P,unit_R,unit_SL,unit_TD
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AB,Selective serotonin reuptake inhibitors,The DDDs are based on treatment of moderately severe depressions.,N06AB07,alaproclate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AB,Selective serotonin reuptake inhibitors,The DDDs are based on treatment of moderately severe depressions.,N06AB08,fluvoxamine,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AB,Selective serotonin reuptake inhibitors,The DDDs are based on treatment of moderately severe depressions.,N06AB09,etoperidone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AB,Selective serotonin reuptake inhibitors,The DDDs are based on treatment of moderately severe depressions.,N06AB10,escitalopram,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AF,"Monoamine oxidase inhibitors, non-selective",The DDDs are based on treatment of moderately severe depressions.,N06AF01,isocarboxazid,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AF,"Monoamine oxidase inhibitors, non-selective",The DDDs are based on treatment of moderately severe depressions.,N06AF02,nialamide,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AF,"Monoamine oxidase inhibitors, non-selective",The DDDs are based on treatment of moderately severe depressions.,N06AF03,phenelzine,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AF,"Monoamine oxidase inhibitors, non-selective",The DDDs are based on treatment of moderately severe depressions.,N06AF04,tranylcypromine,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AF,"Monoamine oxidase inhibitors, non-selective",The DDDs are based on treatment of moderately severe depressions.,N06AF05,iproniazide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AF,"Monoamine oxidase inhibitors, non-selective",The DDDs are based on treatment of moderately severe depressions.,N06AF06,iproclozide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AG,Monoamine oxidase A inhibitors,The DDDs are based on treatment of moderately severe depressions.,N06AG02,moclobemide,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AG,Monoamine oxidase A inhibitors,The DDDs are based on treatment of moderately severe depressions.,N06AG03,toloxatone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,The DDDs are based on treatment of moderately severe depressions.,N06AX01,oxitriptan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,The DDDs are based on treatment of moderately severe depressions.,N06AX02,tryptophan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,The DDDs are based on treatment of moderately severe depressions.,N06AX03,mianserin,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,The DDDs are based on treatment of moderately severe depressions.,N06AX04,nomifensine,NA,NA,NA,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,The DDDs are based on treatment of moderately severe depressions.,N06AX05,trazodone,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,The DDDs are based on treatment of moderately severe depressions.,N06AX06,nefazodone,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,The DDDs are based on treatment of moderately severe depressions.,N06AX07,minaprine,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,The DDDs are based on treatment of moderately severe depressions.,N06AX08,bifemelane,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,The DDDs are based on treatment of moderately severe depressions.,N06AX09,viloxazine,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,The DDDs are based on treatment of moderately severe depressions.,N06AX10,oxaflozane,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,The DDDs are based on treatment of moderately severe depressions.,N06AX11,mirtazapine,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,The DDDs are based on treatment of moderately severe depressions.,N06AX12,bupropion,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,The DDDs are based on treatment of moderately severe depressions.,N06AX13,medifoxamine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,The DDDs are based on treatment of moderately severe depressions.,N06AX14,tianeptine,NA,NA,NA,NA,NA,NA,NA,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,The DDDs are based on treatment of moderately severe depressions.,N06AX15,pivagabine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,The DDDs are based on treatment of moderately severe depressions.,N06AX16,venlafaxine,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,The DDDs are based on treatment of moderately severe depressions.,N06AX17,milnacipran,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,The DDDs are based on treatment of moderately severe depressions.,N06AX18,reboxetine,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,The DDDs are based on treatment of moderately severe depressions.,N06AX19,gepirone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,The DDDs are based on treatment of moderately severe depressions.,N06AX21,duloxetine,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,The DDDs are based on treatment of moderately severe depressions.,N06AX22,agomelatine,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,The DDDs are based on treatment of moderately severe depressions.,N06AX23,desvenlafaxine,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,The DDDs are based on treatment of moderately severe depressions.,N06AX24,vilazodone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,The DDDs are based on treatment of moderately severe depressions.,N06AX25,Hyperici herba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,The DDDs are based on treatment of moderately severe depressions.,N06AX26,vortioxetine,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,The DDDs are based on treatment of moderately severe depressions.,N06AX27,esketamine,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,The DDDs are based on treatment of moderately severe depressions.,N06AX28,levomilnacipran,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,The DDDs are based on treatment of moderately severe depressions.,N06AX29,brexanolone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,The DDDs are based on treatment of moderately severe depressions.,N06AX62,bupropion and dextromethorphan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,NA,N06BA01,amfetamine,NA,NA,NA,NA,NA,NA,NA,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,mg,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,NA,N06BA02,dexamfetamine,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,NA,N06BA03,metamfetamine,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,NA,N06BA04,methylphenidate,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,NA,N06BA05,pemoline,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,NA,N06BA06,fencamfamin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,NA,N06BA07,modafinil,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,NA,N06BA08,fenozolone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,NA,N06BA09,atomoxetine,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,NA,N06BA10,fenetylline,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,NA,N06BA11,dexmethylphenidate,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,NA,N06BA12,lisdexamfetamine,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,NA,N06BA13,armodafinil,NA,NA,NA,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,NA,N06BA14,solriamfetol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,NA,N06BA15,dexmethylphenidate and serdexmethylphenidate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BC,Xanthine derivatives,NA,N06BC01,caffeine,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,g,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BC,Xanthine derivatives,NA,N06BC02,propentofylline,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,The DDD for idebenone is based on treatment of Lebers hereditary optic neuropathy.,N06BX01,meclofenoxate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,The DDD for idebenone is based on treatment of Lebers hereditary optic neuropathy.,N06BX02,pyritinol,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,The DDD for idebenone is based on treatment of Lebers hereditary optic neuropathy.,N06BX03,piracetam,NA,NA,NA,NA,NA,NA,NA,2.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,g,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,The DDD for idebenone is based on treatment of Lebers hereditary optic neuropathy.,N06BX04,deanol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,The DDD for idebenone is based on treatment of Lebers hereditary optic neuropathy.,N06BX05,fipexide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,The DDD for idebenone is based on treatment of Lebers hereditary optic neuropathy.,N06BX06,citicoline,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,The DDD for idebenone is based on treatment of Lebers hereditary optic neuropathy.,N06BX07,oxiracetam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,The DDD for idebenone is based on treatment of Lebers hereditary optic neuropathy.,N06BX08,pirisudanol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,The DDD for idebenone is based on treatment of Lebers hereditary optic neuropathy.,N06BX09,linopirdine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,The DDD for idebenone is based on treatment of Lebers hereditary optic neuropathy.,N06BX10,nizofenone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,The DDD for idebenone is based on treatment of Lebers hereditary optic neuropathy.,N06BX11,aniracetam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,The DDD for idebenone is based on treatment of Lebers hereditary optic neuropathy.,N06BX12,acetylcarnitine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,The DDD for idebenone is based on treatment of Lebers hereditary optic neuropathy.,N06BX13,idebenone,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,The DDD for idebenone is based on treatment of Lebers hereditary optic neuropathy.,N06BX14,prolintane,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,The DDD for idebenone is based on treatment of Lebers hereditary optic neuropathy.,N06BX15,pipradrol,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,The DDD for idebenone is based on treatment of Lebers hereditary optic neuropathy.,N06BX16,pramiracetam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,The DDD for idebenone is based on treatment of Lebers hereditary optic neuropathy.,N06BX17,adrafinil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
